Year,Month,Day,Hour,Minute,Second,"Temp, °C (S/N: 20343782)"
2023,11,23,23,0,0,8.99
2023,11,23,23,10,0,8.965
2023,11,23,23,20,0,8.965
2023,11,23,23,30,0,8.965
2023,11,23,23,40,0,8.965
2023,11,23,23,50,0,8.965
2023,11,24,0,0,0,8.965
2023,11,24,0,10,0,8.965
2023,11,24,0,20,0,8.965
2023,11,24,0,30,0,8.965
2023,11,24,0,40,0,8.965
2023,11,24,0,50,0,8.965
2023,11,24,1,0,0,8.941
2023,11,24,1,10,0,8.941
2023,11,24,1,20,0,8.941
2023,11,24,1,30,0,8.941
2023,11,24,1,40,0,8.941
2023,11,24,1,50,0,8.941
2023,11,24,2,0,0,8.941
2023,11,24,2,10,0,8.941
2023,11,24,2,20,0,8.916
2023,11,24,2,30,0,8.916
2023,11,24,2,40,0,8.941
2023,11,24,2,50,0,8.916
2023,11,24,3,0,0,8.941
2023,11,24,3,10,0,8.941
2023,11,24,3,20,0,8.916
2023,11,24,3,30,0,8.916
2023,11,24,3,40,0,8.916
2023,11,24,3,50,0,8.916
2023,11,24,4,0,0,8.916
2023,11,24,4,10,0,8.916
2023,11,24,4,20,0,8.916
2023,11,24,4,30,0,8.916
2023,11,24,4,40,0,8.916
2023,11,24,4,50,0,8.916
2023,11,24,5,0,0,8.916
2023,11,24,5,10,0,8.891
2023,11,24,5,20,0,8.891
2023,11,24,5,30,0,8.891
2023,11,24,5,40,0,8.916
2023,11,24,5,50,0,8.916
2023,11,24,6,0,0,8.891
2023,11,24,6,10,0,8.891
2023,11,24,6,20,0,8.866
2023,11,24,6,30,0,8.891
2023,11,24,6,40,0,8.891
2023,11,24,6,50,0,8.891
2023,11,24,7,0,0,8.891
2023,11,24,7,10,0,8.891
2023,11,24,7,20,0,8.891
2023,11,24,7,30,0,8.891
2023,11,24,7,40,0,8.866
2023,11,24,7,50,0,8.866
2023,11,24,8,0,0,8.866
2023,11,24,8,10,0,8.866
2023,11,24,8,20,0,8.866
2023,11,24,8,30,0,8.866
2023,11,24,8,40,0,8.866
2023,11,24,8,50,0,8.817
2023,11,24,9,0,0,8.841
2023,11,24,9,10,0,8.817
2023,11,24,9,20,0,8.841
2023,11,24,9,30,0,8.841
2023,11,24,9,40,0,8.866
2023,11,24,9,50,0,8.841
2023,11,24,10,0,0,8.866
2023,11,24,10,10,0,8.866
2023,11,24,10,20,0,8.866
2023,11,24,10,30,0,8.817
2023,11,24,10,40,0,8.817
2023,11,24,10,50,0,8.841
2023,11,24,11,0,0,8.841
2023,11,24,11,10,0,8.841
2023,11,24,11,20,0,8.841
2023,11,24,11,30,0,8.817
2023,11,24,11,40,0,8.841
2023,11,24,11,50,0,8.817
2023,11,24,12,0,0,8.817
2023,11,24,12,10,0,8.817
2023,11,24,12,20,0,8.841
2023,11,24,12,30,0,8.817
2023,11,24,12,40,0,8.841
2023,11,24,12,50,0,8.817
2023,11,24,13,0,0,8.817
2023,11,24,13,10,0,8.817
2023,11,24,13,20,0,8.841
2023,11,24,13,30,0,8.841
2023,11,24,13,40,0,8.841
2023,11,24,13,50,0,8.841
2023,11,24,14,0,0,8.817
2023,11,24,14,10,0,8.866
2023,11,24,14,20,0,8.866
2023,11,24,14,30,0,8.841
2023,11,24,14,40,0,8.841
2023,11,24,14,50,0,8.841
2023,11,24,15,0,0,8.817
2023,11,24,15,10,0,8.841
2023,11,24,15,20,0,8.866
2023,11,24,15,30,0,8.866
2023,11,24,15,40,0,8.891
2023,11,24,15,50,0,8.891
2023,11,24,16,0,0,8.891
2024,07,30,15,00,00,26.769
2024,07,30,15,10,00,26.916
2024,07,30,15,20,00,26.867
2024,07,30,15,30,00,26.867
2024,07,30,15,40,00,26.867
2024,07,30,15,50,00,26.867
2024,07,30,16,00,00,26.891
2024,07,30,16,10,00,26.867
2024,07,30,16,20,00,26.818
2024,07,30,16,30,00,26.793
2024,07,30,16,40,00,26.818
2024,07,30,16,50,00,26.793
2024,07,30,17,00,00,26.818
2024,07,30,17,10,00,26.842
2024,07,30,17,20,00,26.867
2024,07,30,17,30,00,26.891
2024,07,30,17,40,00,26.916
2024,07,30,17,50,00,26.867
2024,07,30,18,00,00,26.867
2024,07,30,18,10,00,26.94
2024,07,30,18,20,00,26.965
2024,07,30,18,30,00,27.014
2024,07,30,18,40,00,26.989
2024,07,30,18,50,00,27.063
2024,07,30,19,00,00,27.014
2024,07,30,19,10,00,27.014
2024,07,30,19,20,00,26.989
2024,07,30,19,30,00,27.014
2024,07,30,19,40,00,26.989
2024,07,30,19,50,00,26.989
2024,07,30,20,00,00,27.014
2024,07,30,20,10,00,26.989
2024,07,30,20,20,00,26.94
2024,07,30,20,30,00,26.891
2024,07,30,20,40,00,26.818
2024,07,30,20,50,00,26.891
2024,07,30,21,00,00,26.72
2024,07,30,21,10,00,26.622
2024,07,30,21,20,00,26.475
2024,07,30,21,30,00,26.451
2024,07,30,21,40,00,26.475
2024,07,30,21,50,00,26.451
2024,07,30,22,00,00,26.426
2024,07,30,22,10,00,26.378
2024,07,30,22,20,00,26.353
2024,07,30,22,30,00,26.304
2024,07,30,22,40,00,26.085
2024,07,30,22,50,00,26.134
2024,07,30,23,00,00,26.036
2024,07,30,23,10,00,25.914
2024,07,30,23,20,00,25.914
2024,07,30,23,30,00,25.89
2024,07,30,23,40,00,25.89
2024,07,30,23,50,00,25.866
2024,07,31,00,00,00,25.817
2024,07,31,00,10,00,25.841
2024,07,31,00,20,00,25.841
2024,07,31,00,30,00,25.841
2024,07,31,00,40,00,25.841
2024,07,31,00,50,00,25.817
2024,07,31,01,00,00,25.866
2024,07,31,01,10,00,25.89
2024,07,31,01,20,00,25.939
2024,07,31,01,30,00,25.939
2024,07,31,01,40,00,25.963
2024,07,31,01,50,00,25.963
2024,07,31,02,00,00,25.987
2024,07,31,02,10,00,25.987
2024,07,31,02,20,00,25.987
2024,07,31,02,30,00,26.012
2024,07,31,02,40,00,25.987
2024,07,31,02,50,00,25.987
2024,07,31,03,00,00,25.987
2024,07,31,03,10,00,25.987
2024,07,31,03,20,00,25.963
2024,07,31,03,30,00,25.963
2024,07,31,03,40,00,25.963
2024,07,31,03,50,00,25.963
2024,07,31,04,00,00,25.963
2024,07,31,04,10,00,25.939
2024,07,31,04,20,00,25.939
2024,07,31,04,30,00,25.939
2024,07,31,04,40,00,25.914
2024,07,31,04,50,00,25.939
2024,07,31,05,00,00,25.914
2024,07,31,05,10,00,25.914
2024,07,31,05,20,00,25.914
2024,07,31,05,30,00,25.914
2024,07,31,05,40,00,25.89
2024,07,31,05,50,00,25.89
2024,07,31,06,00,00,25.841
2024,07,31,06,10,00,25.841
2024,07,31,06,20,00,25.817
2024,07,31,06,30,00,25.793
2024,07,31,06,40,00,25.768
2024,07,31,06,50,00,25.768
2024,07,31,07,00,00,25.744
2024,07,31,07,10,00,25.744
2024,07,31,07,20,00,25.72
2024,07,31,07,30,00,25.695
2024,07,31,07,40,00,25.695
2024,07,31,07,50,00,25.671
2024,07,31,08,00,00,25.647
2024,07,31,08,10,00,25.647
2024,07,31,08,20,00,25.623
2024,07,31,08,30,00,25.598
2024,07,31,08,40,00,25.525
2024,07,31,08,50,00,25.453
2024,07,31,09,00,00,25.453
2024,07,31,09,10,00,25.453
2024,07,31,09,20,00,25.428
2024,07,31,09,30,00,25.404
2024,07,31,09,40,00,25.38
2024,07,31,09,50,00,25.355
2024,07,31,10,00,00,25.307
2024,07,31,10,10,00,25.258
2024,07,31,10,20,00,25.234
2024,07,31,10,30,00,25.234
2024,07,31,10,40,00,25.234
2024,07,31,10,50,00,25.234
2024,07,31,11,00,00,25.21
2024,07,31,11,10,00,25.234
2024,07,31,11,20,00,25.258
2024,07,31,11,30,00,25.258
2024,07,31,11,40,00,25.283
2024,07,31,11,50,00,25.307
2024,07,31,12,00,00,25.307
2024,07,31,12,10,00,25.307
2024,07,31,12,20,00,25.307
2024,07,31,12,30,00,25.307
2024,07,31,12,40,00,25.307
2024,07,31,12,50,00,25.307
2024,07,31,13,00,00,25.331
2024,07,31,13,10,00,25.331
2024,07,31,13,20,00,25.355
2024,07,31,13,30,00,25.355
2024,07,31,13,40,00,25.355
2024,07,31,13,50,00,25.38
2024,07,31,14,00,00,25.404
2024,07,31,14,10,00,25.428
2024,07,31,14,20,00,25.453
2024,07,31,14,30,00,25.574
2024,07,31,14,40,00,25.647
2024,07,31,14,50,00,25.671
2024,07,31,15,00,00,25.744
2024,07,31,15,10,00,25.793
2024,07,31,15,20,00,25.841
2024,07,31,15,30,00,25.914
2024,07,31,15,40,00,26.134
2024,07,31,15,50,00,26.256
2024,07,31,16,00,00,26.256
2024,07,31,16,10,00,26.353
2024,07,31,16,20,00,26.426
2024,07,31,16,30,00,26.451
2024,07,31,16,40,00,26.524
2024,07,31,16,50,00,26.598
2024,07,31,17,00,00,26.598
2024,07,31,17,10,00,26.598
2024,07,31,17,20,00,26.671
2024,07,31,17,30,00,26.695
2024,07,31,17,40,00,26.744
2024,07,31,17,50,00,26.671
2024,07,31,18,00,00,26.72
2024,07,31,18,10,00,26.72
2024,07,31,18,20,00,26.744
2024,07,31,18,30,00,26.793
2024,07,31,18,40,00,26.842
2024,07,31,18,50,00,26.867
2024,07,31,19,00,00,26.891
2024,07,31,19,10,00,26.72
2024,07,31,19,20,00,26.769
2024,07,31,19,30,00,26.769
2024,07,31,19,40,00,26.867
2024,07,31,19,50,00,26.94
2024,07,31,20,00,00,27.087
2024,07,31,20,10,00,26.867
2024,07,31,20,20,00,26.94
2024,07,31,20,30,00,26.916
2024,07,31,20,40,00,26.916
2024,07,31,20,50,00,26.769
2024,07,31,21,00,00,26.72
2024,07,31,21,10,00,26.622
2024,07,31,21,20,00,26.622
2024,07,31,21,30,00,26.646
2024,07,31,21,40,00,26.646
2024,07,31,21,50,00,26.549
2024,07,31,22,00,00,26.451
2024,07,31,22,10,00,26.402
2024,07,31,22,20,00,26.231
2024,07,31,22,30,00,26.134
2024,07,31,22,40,00,26.061
2024,07,31,22,50,00,25.987
2024,07,31,23,00,00,25.939
2024,07,31,23,10,00,25.866
2024,07,31,23,20,00,25.841
2024,07,31,23,30,00,25.817
2024,07,31,23,40,00,25.793
2024,07,31,23,50,00,25.744
2024,08,01,00,00,00,25.72
2024,08,01,00,10,00,25.647
2024,08,01,00,20,00,25.623
2024,08,01,00,30,00,25.574
2024,08,01,00,40,00,25.55
2024,08,01,00,50,00,25.598
2024,08,01,01,00,00,25.695
2024,08,01,01,10,00,25.72
2024,08,01,01,20,00,25.72
2024,08,01,01,30,00,25.623
2024,08,01,01,40,00,25.671
2024,08,01,01,50,00,25.695
2024,08,01,02,00,00,25.453
2024,08,01,02,10,00,25.428
2024,08,01,02,20,00,25.38
2024,08,01,02,30,00,25.404
2024,08,01,02,40,00,25.477
2024,08,01,02,50,00,25.501
2024,08,01,03,00,00,25.477
2024,08,01,03,10,00,25.477
2024,08,01,03,20,00,25.501
2024,08,01,03,30,00,25.623
2024,08,01,03,40,00,25.89
2024,08,01,03,50,00,25.939
2024,08,01,04,00,00,26.036
2024,08,01,04,10,00,26.036
2024,08,01,04,20,00,25.987
2024,08,01,04,30,00,26.061
2024,08,01,04,40,00,26.085
2024,08,01,04,50,00,26.109
2024,08,01,05,00,00,26.158
2024,08,01,05,10,00,26.256
2024,08,01,05,20,00,26.304
2024,08,01,05,30,00,26.28
2024,08,01,05,40,00,26.231
2024,08,01,05,50,00,26.182
2024,08,01,06,00,00,26.182
2024,08,01,06,10,00,26.158
2024,08,01,06,20,00,26.182
2024,08,01,06,30,00,26.158
2024,08,01,06,40,00,26.134
2024,08,01,06,50,00,26.158
2024,08,01,07,00,00,26.158
2024,08,01,07,10,00,26.158
2024,08,01,07,20,00,26.134
2024,08,01,07,30,00,26.085
2024,08,01,07,40,00,26.061
2024,08,01,07,50,00,26.036
2024,08,01,08,00,00,26.036
2024,08,01,08,10,00,25.987
2024,08,01,08,20,00,25.939
2024,08,01,08,30,00,25.914
2024,08,01,08,40,00,25.89
2024,08,01,08,50,00,25.89
2024,08,01,09,00,00,25.841
2024,08,01,09,10,00,25.841
2024,08,01,09,20,00,25.817
2024,08,01,09,30,00,25.793
2024,08,01,09,40,00,25.793
2024,08,01,09,50,00,25.768
2024,08,01,10,00,00,25.744
2024,08,01,10,10,00,25.744
2024,08,01,10,20,00,25.72
2024,08,01,10,30,00,25.695
2024,08,01,10,40,00,25.671
2024,08,01,10,50,00,25.671
2024,08,01,11,00,00,25.695
2024,08,01,11,10,00,25.72
2024,08,01,11,20,00,25.744
2024,08,01,11,30,00,25.744
2024,08,01,11,40,00,25.768
2024,08,01,11,50,00,25.817
2024,08,01,12,00,00,25.817
2024,08,01,12,10,00,25.841
2024,08,01,12,20,00,25.841
2024,08,01,12,30,00,25.841
2024,08,01,12,40,00,25.866
2024,08,01,12,50,00,25.89
2024,08,01,13,00,00,25.914
2024,08,01,13,10,00,25.914
2024,08,01,13,20,00,25.939
2024,08,01,13,30,00,25.939
2024,08,01,13,40,00,25.963
2024,08,01,13,50,00,25.987
2024,08,01,14,00,00,26.012
2024,08,01,14,10,00,26.109
2024,08,01,14,20,00,26.134
2024,08,01,14,30,00,26.231
2024,08,01,14,40,00,26.256
2024,08,01,14,50,00,26.304
2024,08,01,15,00,00,26.353
2024,08,01,15,10,00,26.378
2024,08,01,15,20,00,26.353
2024,08,01,15,30,00,26.329
2024,08,01,15,40,00,26.5
2024,08,01,15,50,00,26.524
2024,08,01,16,00,00,26.622
2024,08,01,16,10,00,26.646
2024,08,01,16,20,00,26.622
2024,08,01,16,30,00,26.72
2024,08,01,16,40,00,26.72
2024,08,01,16,50,00,26.769
2024,08,01,17,00,00,26.793
2024,08,01,17,10,00,26.842
2024,08,01,17,20,00,26.842
2024,08,01,17,30,00,26.842
2024,08,01,17,40,00,26.867
2024,08,01,17,50,00,26.94
2024,08,01,18,00,00,26.989
2024,08,01,18,10,00,27.087
2024,08,01,18,20,00,27.063
2024,08,01,18,30,00,27.087
2024,08,01,18,40,00,27.161
2024,08,01,18,50,00,27.186
2024,08,01,19,00,00,27.136
2024,08,01,19,10,00,27.161
2024,08,01,19,20,00,27.235
2024,08,01,19,30,00,27.259
2024,08,01,19,40,00,27.235
2024,08,01,19,50,00,27.235
2024,08,01,20,00,00,27.186
2024,08,01,20,10,00,27.161
2024,08,01,20,20,00,27.112
2024,08,01,20,30,00,27.161
2024,08,01,20,40,00,27.136
2024,08,01,20,50,00,27.087
2024,08,01,21,00,00,27.087
2024,08,01,21,10,00,27.063
2024,08,01,21,20,00,27.087
2024,08,01,21,30,00,27.087
2024,08,01,21,40,00,27.136
2024,08,01,21,50,00,27.112
2024,08,01,22,00,00,27.087
2024,08,01,22,10,00,27.087
2024,08,01,22,20,00,27.087
2024,08,01,22,30,00,27.161
2024,08,01,22,40,00,27.161
2024,08,01,22,50,00,27.186
2024,08,01,23,00,00,27.038
2024,08,01,23,10,00,27.112
2024,08,01,23,20,00,27.087
2024,08,01,23,30,00,27.112
2024,08,01,23,40,00,27.087
2024,08,01,23,50,00,27.063
2024,08,02,00,00,00,27.063
2024,08,02,00,10,00,27.014
2024,08,02,00,20,00,27.014
2024,08,02,00,30,00,27.014
2024,08,02,00,40,00,27.014
2024,08,02,00,50,00,27.014
2024,08,02,01,00,00,27.014
2024,08,02,01,10,00,26.989
2024,08,02,01,20,00,26.989
2024,08,02,01,30,00,26.965
2024,08,02,01,40,00,26.989
2024,08,02,01,50,00,26.989
2024,08,02,02,00,00,26.989
2024,08,02,02,10,00,26.965
2024,08,02,02,20,00,26.94
2024,08,02,02,30,00,26.94
2024,08,02,02,40,00,26.965
2024,08,02,02,50,00,26.965
2024,08,02,03,00,00,26.989
2024,08,02,03,10,00,26.989
2024,08,02,03,20,00,26.989
2024,08,02,03,30,00,26.989
2024,08,02,03,40,00,27.014
2024,08,02,03,50,00,27.014
2024,08,02,04,00,00,26.989
2024,08,02,04,10,00,26.989
2024,08,02,04,20,00,26.989
2024,08,02,04,30,00,27.014
2024,08,02,04,40,00,27.014
2024,08,02,04,50,00,27.014
2024,08,02,05,00,00,26.989
2024,08,02,05,10,00,26.989
2024,08,02,05,20,00,26.989
2024,08,02,05,30,00,26.989
2024,08,02,05,40,00,26.989
2024,08,02,05,50,00,26.965
2024,08,02,06,00,00,26.965
2024,08,02,06,10,00,26.965
2024,08,02,06,20,00,26.965
2024,08,02,06,30,00,26.94
2024,08,02,06,40,00,26.94
2024,08,02,06,50,00,26.94
2024,08,02,07,00,00,26.94
2024,08,02,07,10,00,26.916
2024,08,02,07,20,00,26.916
2024,08,02,07,30,00,26.916
2024,08,02,07,40,00,26.916
2024,08,02,07,50,00,26.891
2024,08,02,08,00,00,26.891
2024,08,02,08,10,00,26.891
2024,08,02,08,20,00,26.867
2024,08,02,08,30,00,26.842
2024,08,02,08,40,00,26.842
2024,08,02,08,50,00,26.842
2024,08,02,09,00,00,26.867
2024,08,02,09,10,00,26.842
2024,08,02,09,20,00,26.867
2024,08,02,09,30,00,26.867
2024,08,02,09,40,00,26.842
2024,08,02,09,50,00,26.842
2024,08,02,10,00,00,26.842
2024,08,02,10,10,00,26.842
2024,08,02,10,20,00,26.818
2024,08,02,10,30,00,26.818
2024,08,02,10,40,00,26.818
2024,08,02,10,50,00,26.818
2024,08,02,11,00,00,26.818
2024,08,02,11,10,00,26.818
2024,08,02,11,20,00,26.818
2024,08,02,11,30,00,26.793
2024,08,02,11,40,00,26.793
2024,08,02,11,50,00,26.793
2024,08,02,12,00,00,26.793
2024,08,02,12,10,00,26.793
2024,08,02,12,20,00,26.793
2024,08,02,12,30,00,26.793
2024,08,02,12,40,00,26.793
2024,08,02,12,50,00,26.793
2024,08,02,13,00,00,26.793
2024,08,02,13,10,00,26.793
2024,08,02,13,20,00,26.793
2024,08,02,13,30,00,26.769
2024,08,02,13,40,00,26.769
2024,08,02,13,50,00,26.769
2024,08,02,14,00,00,26.769
2024,08,02,14,10,00,26.744
2024,08,02,14,20,00,26.744
2024,08,02,14,30,00,26.744
2024,08,02,14,40,00,26.769
2024,08,02,14,50,00,26.769
2024,08,02,15,00,00,26.769
2024,08,02,15,10,00,26.793
2024,08,02,15,20,00,26.818
2024,08,02,15,30,00,26.818
2024,08,02,15,40,00,26.842
2024,08,02,15,50,00,26.842
2024,08,02,16,00,00,26.842
2024,08,02,16,10,00,26.842
2024,08,02,16,20,00,26.842
2024,08,02,16,30,00,26.867
2024,08,02,16,40,00,26.867
2024,08,02,16,50,00,26.867
2024,08,02,17,00,00,26.867
2024,08,02,17,10,00,26.867
2024,08,02,17,20,00,26.867
2024,08,02,17,30,00,26.891
2024,08,02,17,40,00,26.891
2024,08,02,17,50,00,26.867
2024,08,02,18,00,00,26.867
2024,08,02,18,10,00,26.867
2024,08,02,18,20,00,26.867
2024,08,02,18,30,00,26.891
2024,08,02,18,40,00,26.916
2024,08,02,18,50,00,26.916
2024,08,02,19,00,00,26.94
2024,08,02,19,10,00,26.94
2024,08,02,19,20,00,26.989
2024,08,02,19,30,00,27.063
2024,08,02,19,40,00,27.112
2024,08,02,19,50,00,27.087
2024,08,02,20,00,00,27.063
2024,08,02,20,10,00,27.063
2024,08,02,20,20,00,27.063
2024,08,02,20,30,00,26.989
2024,08,02,20,40,00,27.014
2024,08,02,20,50,00,27.014
2024,08,02,21,00,00,27.014
2024,08,02,21,10,00,27.014
2024,08,02,21,20,00,26.989
2024,08,02,21,30,00,26.989
2024,08,02,21,40,00,26.989
2024,08,02,21,50,00,26.965
2024,08,02,22,00,00,26.989
2024,08,02,22,10,00,26.989
2024,08,02,22,20,00,26.989
2024,08,02,22,30,00,26.989
2024,08,02,22,40,00,26.989
2024,08,02,22,50,00,26.989
2024,08,02,23,00,00,26.989
2024,08,02,23,10,00,27.014
2024,08,02,23,20,00,26.965
2024,08,02,23,30,00,27.014
2024,08,02,23,40,00,27.014
2024,08,02,23,50,00,27.014
2024,08,03,00,00,00,27.014
2024,08,03,00,10,00,27.014
2024,08,03,00,20,00,26.989
2024,08,03,00,30,00,27.014
2024,08,03,00,40,00,27.014
2024,08,03,00,50,00,27.014
2024,08,03,01,00,00,27.014
2024,08,03,01,10,00,26.989
2024,08,03,01,20,00,26.965
2024,08,03,01,30,00,26.965
2024,08,03,01,40,00,26.965
2024,08,03,01,50,00,26.94
2024,08,03,02,00,00,26.94
2024,08,03,02,10,00,26.916
2024,08,03,02,20,00,26.891
2024,08,03,02,30,00,26.867
2024,08,03,02,40,00,26.867
2024,08,03,02,50,00,26.842
2024,08,03,03,00,00,26.818
2024,08,03,03,10,00,26.793
2024,08,03,03,20,00,26.793
2024,08,03,03,30,00,26.769
2024,08,03,03,40,00,26.769
2024,08,03,03,50,00,26.744
2024,08,03,04,00,00,26.744
2024,08,03,04,10,00,26.72
2024,08,03,04,20,00,26.72
2024,08,03,04,30,00,26.695
2024,08,03,04,40,00,26.695
2024,08,03,04,50,00,26.671
2024,08,03,05,00,00,26.671
2024,08,03,05,10,00,26.671
2024,08,03,05,20,00,26.695
2024,08,03,05,30,00,26.695
2024,08,03,05,40,00,26.695
2024,08,03,05,50,00,26.695
2024,08,03,06,00,00,26.695
2024,08,03,06,10,00,26.695
2024,08,03,06,20,00,26.695
2024,08,03,06,30,00,26.695
2024,08,03,06,40,00,26.695
2024,08,03,06,50,00,26.671
2024,08,03,07,00,00,26.671
2024,08,03,07,10,00,26.671
2024,08,03,07,20,00,26.646
2024,08,03,07,30,00,26.646
2024,08,03,07,40,00,26.622
2024,08,03,07,50,00,26.622
2024,08,03,08,00,00,26.622
2024,08,03,08,10,00,26.598
2024,08,03,08,20,00,26.598
2024,08,03,08,30,00,26.573
2024,08,03,08,40,00,26.573
2024,08,03,08,50,00,26.549
2024,08,03,09,00,00,26.524
2024,08,03,09,10,00,26.524
2024,08,03,09,20,00,26.5
2024,08,03,09,30,00,26.5
2024,08,03,09,40,00,26.475
2024,08,03,09,50,00,26.475
2024,08,03,10,00,00,26.475
2024,08,03,10,10,00,26.451
2024,08,03,10,20,00,26.451
2024,08,03,10,30,00,26.426
2024,08,03,10,40,00,26.426
2024,08,03,10,50,00,26.426
2024,08,03,11,00,00,26.426
2024,08,03,11,10,00,26.402
2024,08,03,11,20,00,26.402
2024,08,03,11,30,00,26.402
2024,08,03,11,40,00,26.378
2024,08,03,11,50,00,26.378
2024,08,03,12,00,00,26.378
2024,08,03,12,10,00,26.378
2024,08,03,12,20,00,26.378
2024,08,03,12,30,00,26.353
2024,08,03,12,40,00,26.353
2024,08,03,12,50,00,26.353
2024,08,03,13,00,00,26.353
2024,08,03,13,10,00,26.353
2024,08,03,13,20,00,26.353
2024,08,03,13,30,00,26.353
2024,08,03,13,40,00,26.353
2024,08,03,13,50,00,26.353
2024,08,03,14,00,00,26.353
2024,08,03,14,10,00,26.353
2024,08,03,14,20,00,26.353
2024,08,03,14,30,00,26.353
2024,08,03,14,40,00,26.353
2024,08,03,14,50,00,26.353
2024,08,03,15,00,00,26.329
2024,08,03,15,10,00,26.329
2024,08,03,15,20,00,26.329
2024,08,03,15,30,00,26.329
2024,08,03,15,40,00,26.304
2024,08,03,15,50,00,26.304
2024,08,03,16,00,00,26.304
2024,08,03,16,10,00,26.304
2024,08,03,16,20,00,26.304
2024,08,03,16,30,00,26.304
2024,08,03,16,40,00,26.329
2024,08,03,16,50,00,26.329
2024,08,03,17,00,00,26.329
2024,08,03,17,10,00,26.329
2024,08,03,17,20,00,26.353
2024,08,03,17,30,00,26.353
2024,08,03,17,40,00,26.378
2024,08,03,17,50,00,26.402
2024,08,03,18,00,00,26.402
2024,08,03,18,10,00,26.402
2024,08,03,18,20,00,26.426
2024,08,03,18,30,00,26.426
2024,08,03,18,40,00,26.451
2024,08,03,18,50,00,26.475
2024,08,03,19,00,00,26.475
2024,08,03,19,10,00,26.475
2024,08,03,19,20,00,26.475
2024,08,03,19,30,00,26.475
2024,08,03,19,40,00,26.451
2024,08,03,19,50,00,26.451
2024,08,03,20,00,00,26.451
2024,08,03,20,10,00,26.451
2024,08,03,20,20,00,26.451
2024,08,03,20,30,00,26.451
2024,08,03,20,40,00,26.475
2024,08,03,20,50,00,26.5
2024,08,03,21,00,00,26.475
2024,08,03,21,10,00,26.5
2024,08,03,21,20,00,26.524
2024,08,03,21,30,00,26.549
2024,08,03,21,40,00,26.573
2024,08,03,21,50,00,26.573
2024,08,03,22,00,00,26.524
2024,08,03,22,10,00,26.5
2024,08,03,22,20,00,26.426
2024,08,03,22,30,00,26.402
2024,08,03,22,40,00,26.353
2024,08,03,22,50,00,26.353
2024,08,03,23,00,00,26.28
2024,08,03,23,10,00,26.256
2024,08,03,23,20,00,26.134
2024,08,03,23,30,00,26.158
2024,08,03,23,40,00,26.134
2024,08,03,23,50,00,26.109
2024,08,04,00,00,00,26.134
2024,08,04,00,10,00,26.085
2024,08,04,00,20,00,26.061
2024,08,04,00,30,00,26.012
2024,08,04,00,40,00,26.061
2024,08,04,00,50,00,26.085
2024,08,04,01,00,00,26.061
2024,08,04,01,10,00,26.036
2024,08,04,01,20,00,26.061
2024,08,04,01,30,00,26.061
2024,08,04,01,40,00,26.036
2024,08,04,01,50,00,26.012
2024,08,04,02,00,00,26.012
2024,08,04,02,10,00,25.963
2024,08,04,02,20,00,25.987
2024,08,04,02,30,00,25.963
2024,08,04,02,40,00,25.963
2024,08,04,02,50,00,25.987
2024,08,04,03,00,00,25.987
2024,08,04,03,10,00,26.012
2024,08,04,03,20,00,25.987
2024,08,04,03,30,00,25.987
2024,08,04,03,40,00,25.987
2024,08,04,03,50,00,26.036
2024,08,04,04,00,00,26.061
2024,08,04,04,10,00,26.061
2024,08,04,04,20,00,26.036
2024,08,04,04,30,00,26.061
2024,08,04,04,40,00,26.061
2024,08,04,04,50,00,26.085
2024,08,04,05,00,00,26.085
2024,08,04,05,10,00,26.085
2024,08,04,05,20,00,26.085
2024,08,04,05,30,00,26.085
2024,08,04,05,40,00,26.085
2024,08,04,05,50,00,26.085
2024,08,04,06,00,00,26.061
2024,08,04,06,10,00,26.061
2024,08,04,06,20,00,26.061
2024,08,04,06,30,00,26.061
2024,08,04,06,40,00,26.036
2024,08,04,06,50,00,26.012
2024,08,04,07,00,00,26.012
2024,08,04,07,10,00,25.987
2024,08,04,07,20,00,25.987
2024,08,04,07,30,00,25.963
2024,08,04,07,40,00,25.963
2024,08,04,07,50,00,25.963
2024,08,04,08,00,00,25.939
2024,08,04,08,10,00,25.939
2024,08,04,08,20,00,25.914
2024,08,04,08,30,00,25.914
2024,08,04,08,40,00,25.89
2024,08,04,08,50,00,25.841
2024,08,04,09,00,00,25.817
2024,08,04,09,10,00,25.817
2024,08,04,09,20,00,25.768
2024,08,04,09,30,00,25.744
2024,08,04,09,40,00,25.744
2024,08,04,09,50,00,25.744
2024,08,04,10,00,00,25.72
2024,08,04,10,10,00,25.72
2024,08,04,10,20,00,25.695
2024,08,04,10,30,00,25.695
2024,08,04,10,40,00,25.647
2024,08,04,10,50,00,25.647
2024,08,04,11,00,00,25.623
2024,08,04,11,10,00,25.623
2024,08,04,11,20,00,25.598
2024,08,04,11,30,00,25.598
2024,08,04,11,40,00,25.598
2024,08,04,11,50,00,25.598
2024,08,04,12,00,00,25.598
2024,08,04,12,10,00,25.598
2024,08,04,12,20,00,25.598
2024,08,04,12,30,00,25.623
2024,08,04,12,40,00,25.623
2024,08,04,12,50,00,25.647
2024,08,04,13,00,00,25.671
2024,08,04,13,10,00,25.695
2024,08,04,13,20,00,25.744
2024,08,04,13,30,00,25.768
2024,08,04,13,40,00,25.793
2024,08,04,13,50,00,25.841
2024,08,04,14,00,00,25.841
2024,08,04,14,10,00,25.914
2024,08,04,14,20,00,25.914
2024,08,04,14,30,00,25.939
